Employee ID	Red Eggs	Blue Eggs	Yellow Eggs	Green Eggs	Pink Eggs
61416803	191	92	441	78	458
16647196	31	348	376	250	103
62839032	347	329	235	204	16
66882232	44	201	368	429	329
76041628	436	321	134	456	45
54500383	307	196	222	395	81
97506867	154	246	14	49	15
46979205	439	380	185	443	292
31845884	219	271	34	267	86
46433028	203	262	236	166	443
88743981	44	203	429	312	160
81282989	34	58	426	194	68
83508113	121	363	18	326	324
60549899	265	306	360	452	37
27414056	75	74	236	83	167
31006659	374	119	342	376	349
91053135	335	364	305	45	45
85128979	102	374	393	454	82
67153737	278	94	109	227	98
67578136	111	61	314	347	402
36114866	303	19	151	334	283
11591268	210	88	31	400	452
80515308	386	88	301	451	167
55895466	129	451	241	243	440
77398794	133	374	174	168	433
50325631	223	333	372	382	277
35235589	173	41	58	395	246
77469841	63	94	265	156	250
81787703	339	90	323	144	52
74522335	394	144	69	304	36
64362223	79	302	49	58	326
67178772	32	119	285	36	216
22740430	45	277	32	293	160
11067871	343	179	236	74	137
56469927	443	116	394	225	276
51843552	30	330	339	391	149
51006639	167	139	422	177	460
56952767	427	289	142	97	381
38614552	413	189	454	348	26
43296283	232	28	10	205	437
69693192	368	169	434	206	340
91693584	285	105	324	350	182
78839641	135	132	191	197	27
38502778	446	161	397	242	182
65041054	445	408	234	110	378
34919407	193	469	219	268	257
61374468	278	240	305	294	316
17960554	349	345	377	361	359
88372938	343	411	92	464	447
74949092	80	180	300	221	419
29299686	142	307	308	288	160
83886996	422	78	93	187	85
29006022	50	174	303	342	418
60965387	35	166	291	390	337
33181418	309	242	282	154	428
49068654	10	236	233	102	358
26465665	183	151	129	188	240
85259830	65	138	204	446	414
86579916	207	321	374	28	316
11948094	274	58	109	421	207
38053324	326	176	34	328	20
61338203	330	214	228	422	130
46674743	260	121	306	129	139
10369643	438	199	59	338	380
77874719	253	143	158	261	358
57461160	360	364	91	24	198
29333090	103	293	360	416	66
32499759	371	432	389	240	271
98569433	187	280	398	82	183
89115348	169	220	458	103	299
99428370	24	157	258	102	107
45730883	259	454	237	41	329
88825697	12	86	316	392	354
56773587	392	10	228	227	225
96449399	131	394	51	246	350
12737805	287	42	433	415	298
20724442	52	181	363	437	336
72324950	334	71	127	172	86
92533947	414	414	165	235	74
51377557	116	97	33	210	322
81993798	277	38	468	294	316
90430718	467	56	226	456	228
95862955	200	133	133	106	329
58732750	375	312	454	62	182
48135565	259	103	441	419	461
64882517	383	296	214	280	71
56097825	19	304	198	88	236
75602155	278	45	430	354	234
32030798	468	361	321	202	145
99531954	279	346	308	91	178
33783469	153	378	247	47	197
76107642	164	48	256	322	136
93580337	148	322	267	242	289
87218737	188	174	119	109	106
44577045	463	35	45	227	72
93879354	247	280	264	247	326
47011950	153	214	351	380	361
66147207	353	87	155	94	375
10011720	359	194	419	217	235
59248090	117	206	387	122	142
51039976	453	91	183	281	296
13013117	293	369	255	86	26
27182904	69	131	422	277	346
42928202	152	352	375	193	160
21594237	234	312	188	33	315
85914883	256	351	290	348	124
11339357	28	325	385	30	118
85367019	246	154	261	312	449
74105717	436	401	207	319	238
21813426	381	22	344	65	458
88414418	267	58	34	371	468
32077968	280	206	170	236	266
79481571	31	373	218	102	49
12964358	291	134	106	255	401
39536964	47	138	74	167	409
29044587	430	134	29	77	196
89497418	125	92	139	412	148
69528996	115	314	78	444	33
21009515	50	422	200	361	12
24455903	158	82	310	393	296
40939759	116	297	420	161	274
50909759	96	194	161	395	52
31843937	346	23	149	333	435
15873074	387	120	173	58	283
40486253	252	451	194	236	286
54455564	91	81	359	68	299
96293958	423	322	340	359	223
47653145	15	214	268	147	446
97130999	85	337	251	466	323
63295913	244	467	33	243	354
34459064	375	113	287	302	259
38074461	57	399	63	155	315
21485256	275	339	100	105	412
56572261	123	450	405	245	469
57689403	19	269	413	228	233
14828415	94	155	216	170	431
73365374	54	122	70	299	219
44326638	432	41	277	425	97
86398865	158	162	295	414	175
14639254	263	462	325	194	434
85217725	309	455	29	239	245
47502943	455	404	102	260	218
67938524	151	149	310	298	126
30584092	100	129	19	130	218
17500941	425	368	177	440	394
94056293	342	199	16	262	167
18079904	74	355	394	434	161
31913988	19	246	228	369	301
61804659	117	143	30	198	330
44026913	460	24	421	55	90
32100890	144	293	166	203	423
65911793	370	269	225	457	132
40304838	332	124	110	265	391
80943662	421	253	95	350	131
13512988	222	362	152	303	392
83907321	143	220	127	329	184
48573103	103	14	441	282	395
22874314	95	442	432	144	186
64865151	246	432	280	403	333
92619158	433	257	444	131	256
74645295	88	22	243	297	295
28422213	460	72	20	172	198
87087163	154	168	365	58	385
82511790	399	354	152	314	296
70634427	211	173	360	462	424
77713751	243	278	160	463	123
19842602	452	209	443	443	116
33379433	383	233	237	106	45
42531988	217	218	56	436	200
88671872	346	413	33	469	342
55766170	129	129	103	125	175
35990315	126	153	314	268	289
98907617	72	308	399	394	141
24280042	212	408	438	273	201
41524526	205	152	296	173	196
55305965	375	161	88	69	234
15966885	152	61	439	11	209
64743296	183	18	428	123	102
82947193	251	287	83	64	20
19671756	455	354	167	326	257
18398552	467	328	252	152	390
51664884	261	370	437	244	332
52469214	23	172	167	462	244
90194944	178	316	275	417	401
19792710	51	224	40	139	34
69500052	70	352	436	392	427
85197661	29	55	258	205	219
19486706	176	301	106	300	437
51891924	139	361	226	333	336
35307490	360	372	239	224	456
75509507	55	64	397	329	323
79441231	25	133	62	67	297
79995248	340	252	286	72	400
48323601	208	296	467	95	81
72698562	348	385	228	187	236
66106780	27	201	219	372	351
17336368	240	336	245	204	439
25096925	18	98	173	244	261
27791138	41	245	146	61	276
81567988	250	15	15	221	452
84233926	139	145	152	165	132
82770615	285	160	84	94	291
71595100	224	366	68	141	109
35675081	214	464	468	93	342
95171328	450	227	51	260	36
54566399	213	183	48	28	286
53445361	384	226	42	112	463
19034664	317	233	309	111	387
41434659	397	122	421	225	136
96119539	251	51	199	295	325
82549632	51	49	64	251	174
13220116	427	250	168	179	355
87666701	242	222	439	16	360
19981196	162	248	167	328	208
69050817	197	434	133	68	385
98612324	206	150	341	15	276
44989325	168	346	459	234	432
69038925	74	204	311	80	283
39867134	156	62	346	31	21
93141197	169	266	197	247	108
29011398	104	109	60	423	439
85830427	376	197	447	279	371
86232046	28	99	194	103	89
68543793	335	367	71	378	148
45961960	377	244	419	377	354
73123154	434	255	284	361	10
20175418	50	331	122	86	243
70310411	95	240	369	176	237
47607813	60	72	65	34	315
31387410	311	338	460	64	83
43904318	261	385	272	54	203
68652955	280	167	226	286	36
44581354	302	344	72	152	123
92776375	116	335	314	270	410
13240682	42	163	295	382	140
56586966	26	277	243	170	333
88555913	266	342	388	441	12
95140598	407	413	412	96	363
76237801	306	131	122	262	321
32821677	311	163	316	212	223
59504243	440	78	370	266	201
36155367	406	392	136	149	457
36789474	91	345	154	267	164
85888516	460	404	51	316	464
11799892	315	355	104	389	394
99573974	120	329	333	223	95
16912501	198	144	137	386	17
21119193	462	376	78	34	174
29941637	76	453	262	250	271
77275459	186	439	171	287	449
70620537	316	308	271	373	197
16822031	82	192	333	106	430
65961268	315	57	33	214	337
71644621	160	92	298	196	97
78579238	303	134	183	31	232
70586999	239	262	300	421	294
20136291	59	381	24	152	240
64258062	280	140	147	444	258
10117329	275	142	257	81	263
35687660	459	126	450	314	352
89568737	306	277	186	78	60
67668170	116	137	347	204	354
96170196	470	196	323	148	62
13572772	79	292	373	331	280
92365749	103	257	62	88	257
90906517	182	440	467	369	142
21944068	315	203	108	28	159
69598338	271	89	317	223	327
91453867	23	459	144	19	139
85254401	33	398	459	308	208
60383838	403	462	41	335	31
79088102	180	66	242	325	199
57967314	251	260	61	422	98
88158068	383	94	172	361	78
32591005	231	49	294	308	225
77731757	307	265	192	464	89
83085716	294	260	126	214	41
10984039	53	169	181	144	279
37255882	228	156	181	20	146
42611718	188	109	130	433	177
44686940	155	343	109	194	38
21825231	104	75	289	297	406
42835161	326	403	186	398	290
37804393	384	312	131	143	309
13502732	44	222	147	454	410
24409565	115	463	174	426	149
20067207	158	171	257	186	289
79633271	140	412	143	260	270
31677446	67	323	112	233	50
46372244	17	193	85	443	36
14336989	280	337	120	103	18
38162810	45	79	117	453	262
15904875	223	188	167	422	254
92782845	313	292	304	123	190
53780575	160	203	257	200	291
77093486	245	161	299	34	432
73047475	268	204	357	380	154
88052813	229	230	448	112	338
17595887	259	295	245	10	448
49815899	401	296	134	59	224
55174902	227	122	275	165	279
38468152	367	150	265	93	319
22164170	101	41	96	428	312
62368811	283	193	41	353	210
48192091	356	42	124	184	259
13596195	64	185	340	408	55
81830656	75	273	16	104	56
71951384	383	241	409	123	285
11921888	12	320	314	121	261
32587499	229	380	90	461	158
61656097	371	185	123	76	124
49569102	99	291	294	430	230
86037008	259	297	378	80	376
57553434	172	377	395	235	358
58649488	356	141	380	51	102
27794757	411	79	316	197	414
92305988	227	320	166	152	454
31060122	342	324	34	185	211
97856584	29	273	453	82	194
67898041	216	279	453	316	74
75117774	470	94	459	251	354
42796268	470	129	202	330	258
18866204	287	352	391	279	385
12922237	462	313	420	299	244
92342572	372	270	330	427	451
92918324	412	309	168	67	229
25066619	205	48	420	35	389
68024910	262	235	236	149	309
37688027	213	30	344	212	246
65258542	433	46	129	315	30
85208045	335	333	234	149	237
23436354	450	393	53	451	296
52193811	398	440	305	347	397
90054628	103	225	209	268	398
50331588	221	307	337	388	417
38364326	45	391	219	209	379
80036684	23	181	64	268	120
41148289	221	233	430	230	430
39523647	385	199	122	101	287
64232029	41	114	281	382	104
40665550	303	229	41	366	421
48651410	352	358	182	293	255
54563421	360	467	20	295	28
14805859	409	239	425	24	144
56624577	313	13	326	245	140
87395003	363	165	450	93	149
32090266	146	50	161	282	158
22703937	93	49	175	203	411
49300185	284	325	192	336	58
67757115	255	106	332	130	237
28182456	240	52	227	379	85
90350907	64	186	228	408	395
40516238	264	67	363	163	222
25011584	83	97	153	62	209
19176139	87	208	85	256	361
65857201	336	186	241	265	70
28779260	222	440	169	403	379
65920685	150	30	101	95	339
97380818	412	227	212	191	282
84121789	455	224	167	70	343
35068810	218	145	130	200	430
91819528	328	144	418	225	411
45501410	279	212	344	341	198
68078890	124	100	60	404	240
16541167	277	408	259	88	317
64148580	46	68	19	375	231
77318517	103	140	159	100	243
94432027	141	468	300	101	390
37551671	398	107	242	464	285
78472363	412	138	279	417	368
50131401	362	105	211	434	249
99768603	126	206	176	267	314
79080694	222	252	147	68	130
29004338	105	274	219	273	299
89798131	181	270	295	97	386
39184143	97	429	443	313	336
52273962	245	454	152	415	388
80300630	294	306	245	260	265
41607728	18	149	373	159	38
15951174	113	73	65	219	104
62771749	67	441	178	72	233
25419129	448	401	111	213	33
45046253	446	345	237	321	448
36980863	143	186	338	161	353
91031365	250	238	180	322	266
34203737	402	136	230	57	104
66936369	139	446	207	269	331
37822636	394	80	176	321	314
54126971	304	382	403	127	401
57841077	377	322	63	153	71
32362047	291	467	137	337	75
18020720	241	355	423	298	195
76975401	454	351	122	129	30
45859076	433	79	220	336	463
51632652	394	449	261	86	32
54459000	57	10	452	364	392
70085478	91	222	53	112	355
67466661	438	341	234	70	333
51550153	418	439	46	198	58
35389849	203	400	457	217	464
12289791	123	444	346	399	400
93591174	155	407	101	33	20
93071696	337	51	190	11	439
30444366	168	288	94	126	438
83585271	226	416	270	172	318
86924265	143	305	329	33	327
72348301	311	72	410	80	13
59547803	267	448	295	461	171
63264191	76	287	354	435	462
40532455	461	258	410	420	129
44400720	103	234	402	179	231
85138389	171	469	12	451	363
69063941	274	296	103	95	217
15077264	382	167	254	424	376
55982370	254	183	428	278	29
31841985	238	31	52	55	332
21414679	332	100	253	176	45
91917204	227	452	195	378	185
60946731	116	419	467	26	460
87064846	198	433	272	401	175
50866736	95	379	20	290	447
61907722	156	313	247	226	331
18217119	266	367	450	101	54
80538017	117	320	221	446	222
95200822	268	40	62	455	42
61984777	309	267	410	63	107
43321753	316	280	262	48	231
85762999	140	200	129	35	96
13991096	69	349	172	38	363
17593097	425	363	104	175	154
94008068	411	274	190	308	206
83235252	56	238	70	12	245
49650014	364	364	78	450	37
61259994	154	81	415	88	406
58839439	23	433	374	433	118
21368902	359	286	125	24	144
67456317	282	125	50	340	200
95915627	417	412	14	176	412
64273547	352	29	98	466	38
22686702	308	425	140	203	141
45590039	263	180	51	160	229
83063616	415	322	225	137	103
20309165	14	357	308	205	290
30358651	295	439	92	229	187
21776350	276	16	196	55	290
60182501	191	281	341	390	349
10442747	90	296	25	295	64
42240932	136	27	288	309	395
77682592	249	328	14	29	89
82657977	272	191	452	236	339
53539811	133	250	160	39	345
51574884	95	247	36	442	130
96953620	252	87	463	202	210
18019557	193	350	336	26	373
31529607	448	314	150	436	222
12458400	336	26	349	449	213
77139456	446	285	81	74	207
68425066	11	235	146	334	103
10475608	263	193	55	105	204
38886066	123	310	332	14	308
95446096	250	84	413	358	359
51064319	453	396	248	240	332
24663089	421	200	75	164	164
97177767	434	209	301	314	259
27442582	299	22	126	234	274
30698806	243	25	124	168	82
49274571	254	286	145	98	21
24307609	326	409	35	366	404
47728525	268	49	76	66	321
80239017	119	198	79	150	435
92068477	202	90	320	441	160
53804748	432	343	16	164	18
79092074	108	75	35	398	17
98903339	79	450	204	354	374
76878399	433	222	126	271	463
97015695	166	363	291	100	356
62092680	122	375	60	249	434
18782871	219	315	367	322	373
38866501	75	343	342	21	17
70399037	366	187	118	130	59
21260562	197	225	160	403	439
75751269	97	141	121	277	470
68354334	70	29	120	338	47
59298615	11	128	441	77	275
54690824	395	161	380	225	224
51431676	217	104	242	59	108
61410313	109	354	72	301	169
54311288	394	19	288	84	212
58945665	255	197	146	131	145
46947429	239	254	412	77	127
52411745	333	391	153	101	59
20745571	103	241	226	179	133
19196179	225	10	257	215	344
15228068	364	311	75	297	293
63951579	275	20	24	136	305
92172983	329	424	140	17	304
30619709	257	123	120	58	329
23410635	98	104	467	363	264
94553024	78	464	450	227	466
53443143	201	130	138	99	287
62893788	158	103	116	182	196
16581115	81	122	403	161	134
91019316	402	342	169	58	117
40161574	453	14	132	334	99
95428786	352	150	420	389	371
53001959	141	39	260	345	41
84988255	255	202	422	270	398
30883856	91	401	179	347	182
27317590	276	411	18	139	41
43615749	162	40	121	119	197
25204262	354	42	133	105	93
57322272	232	50	110	383	217
93524892	27	97	423	398	231
42222013	210	283	27	91	65
77696702	331	269	227	350	197
50484199	26	467	42	163	296
73690687	344	152	231	21	237
56847861	350	236	451	198	291
47773644	159	215	198	53	106
72515127	304	179	151	190	72
90473279	448	379	118	449	163
72304430	235	134	366	288	35
47354571	390	261	40	379	337
59476420	299	17	387	392	283
53993763	447	412	468	450	271
74398945	469	409	100	80	341
88400507	355	387	44	232	231
47914118	186	230	320	161	227
87392255	222	29	316	314	351
53315509	390	353	130	296	359
58040956	362	338	286	283	399
55057782	138	372	253	193	155
32078904	255	335	195	16	287
87722400	175	339	204	55	260
37978191	443	230	58	236	197
80830626	456	15	47	467	95
31980760	340	43	30	133	118
87280191	457	325	254	386	456
13967334	24	22	409	353	337
88948260	386	322	438	117	346
31602479	154	334	421	448	405
64348410	78	24	429	209	207
19292291	418	161	138	200	184
45182909	119	28	428	99	136
94306729	88	83	210	377	440
42110163	272	303	379	378	32
81967195	317	134	139	38	424
52854122	376	39	159	297	311
51504095	326	414	176	463	450
93360540	431	466	325	266	310
49974036	155	317	187	399	275
25127805	214	75	67	19	204
97870455	23	148	315	398	297
20136007	233	458	284	71	178
39895916	442	194	115	53	72
23113480	133	269	20	132	268
93268925	396	106	21	286	73
85210402	242	201	450	209	307
27709504	468	465	384	144	130
17535387	248	102	456	237	178
64319316	72	253	314	312	40
17038076	185	249	373	193	167
43699753	465	361	258	340	460
88004617	416	298	46	186	127
23344971	196	102	87	195	91
36857489	124	139	136	36	159
55288275	262	48	157	401	467
90198818	53	51	85	347	346
91438576	230	169	86	115	39
83953675	240	441	236	437	320
77036000	441	153	205	130	168
50452887	402	24	432	258	235
63821162	400	59	27	453	379
34591601	317	178	269	377	464
80917122	24	354	141	78	101
84356235	432	349	186	103	366
79408653	183	59	87	54	27
87055890	131	201	170	401	465
40103561	315	40	405	290	313
63198737	451	397	446	34	193
45668242	179	41	240	382	18
37934236	279	249	24	223	170
43175039	101	175	49	156	259
75531313	77	84	328	427	400
12590951	296	418	237	424	370
64888438	346	174	51	466	457
28115269	214	313	15	131	338
59725126	144	120	328	29	354
97603306	13	104	67	128	237
90025407	323	164	307	418	194
95806933	377	284	133	205	101
63875183	298	431	346	13	371
59357457	160	326	352	440	232
31879940	58	197	86	137	297
51256706	442	393	317	260	461
48632253	308	17	416	400	325
27136201	370	104	286	279	319
97344418	181	464	274	109	324
50601105	268	187	69	416	176
60423069	217	167	204	33	49
61059933	28	381	360	427	253
35454297	289	168	302	328	47
37370270	62	279	64	352	331
14780337	161	448	325	276	185
39047772	326	10	431	304	63
26643562	39	158	403	329	174
15999695	160	173	314	456	181
50665921	318	349	131	270	223
17731382	153	271	259	445	430
90737877	390	366	202	139	378
35637500	416	329	156	203	181
73532142	353	245	163	402	220
98511718	329	142	432	388	343
28500723	449	316	412	101	269
33564094	124	105	14	141	118
16209600	383	409	190	103	338
16714939	154	88	36	343	288
94933034	93	451	69	148	36
89502080	133	192	380	281	404
74634204	446	470	339	75	26
11678950	155	205	323	458	440
45422180	426	172	66	277	409
97517934	64	302	408	280	38
25895487	53	134	164	278	460
70674979	420	369	347	432	185
49248792	430	191	308	217	299
54962245	252	152	224	202	189
33917717	415	128	197	255	153
28078514	187	105	412	465	439
30764923	461	305	67	261	345
57307838	393	114	94	311	136
55446880	14	402	144	288	166
64423505	106	185	108	84	87
59452252	384	436	49	123	106
40826176	377	227	26	250	303
49111420	300	144	439	155	175
57381121	450	108	73	31	356
68828986	255	199	208	309	73
31173660	250	219	319	456	99
21349874	333	172	153	87	262
76852731	284	228	225	62	337
84742132	366	424	360	270	334
27319162	338	255	166	218	444
29113553	232	386	92	254	98
71641991	77	26	107	360	303
43364094	46	330	245	57	80
47398515	68	152	253	150	396
61614841	68	118	69	82	279
11900281	94	364	288	24	91
90253022	78	280	124	247	127
92790861	232	331	448	140	149
16430936	72	75	368	231	470
82625784	361	97	146	94	324
26563403	406	134	14	204	386
94832426	83	430	232	326	97
51759009	155	303	302	10	280
34544462	51	166	290	117	55
49301755	140	318	48	206	310
48180431	76	16	280	315	283
10194102	300	318	27	428	454
92489737	47	363	291	247	78
45770078	387	465	37	135	243
39888519	108	15	24	27	217
96115273	227	320	214	425	211
11656602	288	98	76	132	108
14106414	389	152	236	27	368
90071191	109	244	215	251	87
63806675	441	213	247	153	328
44351844	184	430	55	215	103
53071458	291	101	454	113	435
16629498	297	316	190	343	432
77185939	62	76	55	172	338
91345629	27	50	135	382	236
86976880	35	90	354	41	165
73104614	412	116	310	39	254
21990660	391	259	220	372	313
21469803	393	352	381	450	323
44143897	218	71	107	378	396
99483495	414	458	235	25	54
97864851	91	268	142	353	420
28219418	51	419	87	214	447
61155437	81	270	397	31	333
75605375	460	394	238	127	379
50486734	296	281	380	360	231
88194921	307	85	384	275	92
28972060	321	117	213	269	302
83940071	80	109	290	142	129
19988470	198	180	256	91	171
38962212	161	379	185	49	16
23279202	81	410	434	395	459
30725506	163	325	387	241	372
55738183	357	13	430	151	85
28462065	235	215	162	157	467
73658537	135	389	59	332	31
22406859	424	287	375	436	292
11065130	262	232	239	113	66
27850256	335	18	44	297	279
94607998	179	199	428	188	152
24340690	49	210	142	370	421
44968545	58	224	62	236	57
25773510	370	352	353	347	171
52570938	174	427	442	178	371
58213477	369	47	368	462	147
14021405	183	287	176	169	114
46189373	192	430	385	284	191
61031341	42	464	81	304	258
75576214	77	296	146	466	202
40334908	207	449	455	103	393
35052638	468	129	48	208	279
11978996	125	218	79	437	230
65410490	276	251	166	80	267
21143093	168	35	283	42	392
92820919	148	303	112	374	187
25444390	394	175	19	172	293
29226695	46	452	350	308	454
63351929	34	164	212	144	196
65946264	36	47	312	297	341
29135099	167	159	195	315	53
88346906	107	125	277	248	392
33590423	147	421	101	284	146
51248533	327	236	314	279	378
19105636	413	145	225	122	57
94003266	426	445	161	147	96
25976811	86	26	82	384	40
39445529	350	15	85	438	141
84436986	297	132	415	97	327
87368063	250	459	468	306	413
89754051	424	317	25	386	206
88094686	285	48	152	430	137
31751928	54	167	316	398	177
97029666	440	322	338	212	306
58096859	41	341	207	122	228
65014923	354	66	274	294	442
32039923	258	38	460	173	198
55777732	246	322	121	440	429
57756475	192	74	238	112	217
64257743	137	85	33	12	218
64713487	226	204	167	432	388
31440528	358	57	416	284	217
89073952	116	353	114	74	241
97277409	423	327	344	125	104
18009034	295	192	376	73	334
88721853	93	380	244	124	106
97948349	289	214	453	174	214
46447956	49	338	453	209	258
75645649	241	347	461	150	403
41083934	10	219	304	467	399
53390534	102	169	196	405	79
28702716	16	128	107	174	274
91736931	22	293	67	161	27
59883957	318	347	193	265	162
90243323	365	11	448	337	390
23077014	23	223	274	375	413
52089420	66	138	292	239	306
31659011	215	365	453	123	63
72427317	254	455	370	456	470
63613279	351	392	466	313	199
68848658	217	380	10	327	26
94808378	272	289	221	246	113
77407634	84	375	301	381	427
20396481	170	36	122	233	391
57224430	140	335	230	364	163
76149050	82	364	383	268	434
25807583	208	51	294	134	314
56842925	268	180	202	100	92
40294955	353	11	408	363	421
30103110	75	313	200	66	438
33308859	25	179	465	334	410
13550279	297	12	126	204	458
98633712	399	358	436	315	97
29255367	131	193	459	137	188
86751685	435	399	413	128	266
54454315	148	374	111	235	248
82276213	188	374	182	118	164
23511503	10	110	272	154	254
10542765	214	172	370	225	347
11366951	404	34	197	306	222
83890418	315	323	428	387	119
25902498	113	138	318	285	293
82043410	347	469	368	85	336
31236746	353	271	358	284	252
49609328	381	215	413	371	383
23397827	16	79	24	356	180
75326807	348	192	291	409	309
63538286	225	97	262	442	154
78290302	36	400	428	301	141
69223060	456	444	248	190	428
53821409	366	431	34	279	291
46847065	421	394	438	234	26
49464302	458	259	431	88	139
28137668	337	94	457	442	344
75888444	195	155	155	299	108
73557297	238	53	192	228	103
90656289	446	360	25	291	444
69749503	137	83	102	336	321
26282100	241	179	248	114	352
55345332	63	31	208	255	180
39027494	217	159	325	397	381
68196585	470	111	16	466	15
83975289	273	74	349	462	152
31902566	53	468	381	448	80
44961702	256	56	157	283	34
60044868	313	168	316	310	174
89027465	193	470	54	468	235
63827412	334	63	429	209	370
59807267	419	133	50	63	467
42594860	282	184	323	123	280
82452292	458	83	56	219	312
33948189	246	355	164	425	127
86295860	400	12	104	184	437
36713697	271	197	413	323	465
93140130	203	37	310	166	400
70444075	250	235	423	28	366
24301610	227	460	227	106	192
44379193	176	71	146	130	65
55182106	124	104	189	341	368
56400081	57	248	397	89	243
41770112	159	212	343	372	310
61555926	265	231	24	459	124
67976405	318	214	21	260	132
76592586	434	17	393	259	235
89413169	168	42	381	109	98
80788156	301	295	83	279	85
29836774	446	388	226	205	425
59423087	314	207	255	199	185
64630508	98	455	102	388	299
81130965	195	429	448	334	197
37397594	167	446	463	377	230
24425134	14	166	154	167	302
55805006	220	193	126	290	339
32531686	89	227	187	226	204
22126318	232	81	58	197	355
15384602	166	175	232	422	229
81395073	15	91	112	451	78
58344867	209	281	169	117	387
95127402	200	184	386	242	110
22780705	42	260	62	453	52
90544529	306	370	210	462	201
68563355	63	184	195	463	451
69405156	123	276	154	221	156
34362694	264	209	156	470	323
39478388	419	380	418	136	18
50571157	451	277	381	324	128
73778784	171	178	94	185	268
68773933	28	413	415	242	276
41599620	152	240	454	314	424
35675948	303	158	280	259	142
66473878	218	270	270	52	76
71217210	175	185	109	457	73
69132074	329	267	183	315	290
28776560	241	153	307	138	352
47303193	222	139	296	168	146
14265864	303	26	456	48	454
39615632	52	56	169	99	396
85270299	354	138	19	105	394
83166399	207	250	67	356	141
81311903	138	370	433	436	151
11548002	447	76	379	224	456
40204386	213	13	285	334	96
46759525	308	18	448	177	21
33936718	43	287	50	31	104
88085926	330	280	447	145	399
84139777	236	329	34	127	252
57017806	16	390	389	51	127
94498703	285	227	132	65	222
79587904	40	367	67	278	64
98453237	101	275	340	168	226
19618205	339	231	306	388	78
41450679	337	39	186	372	452
11997107	328	316	124	101	24
25968957	440	14	266	107	290
75769562	170	358	427	275	214
64626880	324	162	80	414	356
77319331	390	90	430	319	102
66886800	119	51	326	273	76
84724274	379	435	291	26	54
74481482	465	422	37	266	299
23265680	467	344	87	177	20
77550002	375	364	443	149	247
15588713	113	261	105	164	449
70562005	214	338	110	417	391
40367197	294	181	435	320	136
93691650	94	95	129	81	397
84155101	20	172	72	48	458
84499374	402	434	151	275	74
60948434	382	115	173	413	38
86125879	56	365	442	88	307
80893290	379	455	218	37	426
70076350	131	366	380	23	141
38239431	223	168	267	182	371
21814511	35	258	65	157	430
16467331	57	464	122	441	445
80825643	66	140	377	456	183
26656083	114	70	63	194	106
38651914	426	415	253	56	399
92174661	42	258	461	93	23
16813840	307	138	153	169	197
62265911	159	344	106	359	422
77589830	29	164	451	421	66
55105421	217	268	334	212	203
47347049	451	409	261	341	180
72142257	147	283	288	92	10
90120877	286	318	38	149	250
59042630	461	184	10	249	74
96798245	74	397	328	266	248
10692024	437	181	338	111	341
94123220	56	293	312	283	137
64566088	430	54	47	65	14
92958488	288	274	168	340	429
45318063	345	308	32	191	463
32756467	347	190	451	356	407
35143066	227	31	395	33	146
54239068	268	357	202	468	301
36850116	127	78	159	415	49
91737682	31	79	21	410	315
18573371	314	129	320	174	293
81427959	371	394	215	106	55
64637248	203	99	407	351	211
22382454	103	164	376	294	148
57396358	25	94	416	18	446
56558440	258	60	84	205	199
79499163	51	342	243	84	22
19846599	312	19	400	60	291
75848191	345	191	157	313	83
