Employee ID	Red Eggs	Blue Eggs	Yellow Eggs	Green Eggs	Pink Eggs
81567988	195	106	296	373	251
84233926	240	112	114	401	186
82770615	290	33	462	380	450
71595100	126	57	275	178	167
35675081	468	236	132	179	425
95171328	205	137	465	428	168
54566399	57	162	456	217	146
53445361	342	97	248	28	332
19034664	415	41	231	56	252
41434659	33	425	373	320	254
96119539	323	217	87	454	410
82549632	220	396	132	62	174
13220116	103	36	349	120	325
87666701	51	254	152	64	184
19981196	188	126	47	224	268
69050817	243	421	54	78	39
98612324	307	283	213	235	296
44989325	50	113	73	308	305
69038925	347	337	148	100	138
39867134	166	311	437	285	53
93141197	454	317	285	175	351
29011398	11	182	15	413	458
85830427	428	408	308	331	125
86232046	109	173	151	106	106
68543793	102	126	275	220	354
45961960	151	247	77	344	159
73123154	176	321	439	360	344
20175418	251	438	238	62	213
70310411	127	302	52	385	382
47607813	345	181	61	365	223
31387410	417	115	347	257	395
43904318	166	126	117	221	428
68652955	93	446	77	257	441
44581354	35	127	138	313	273
92776375	436	301	281	303	273
13240682	103	180	52	213	278
56586966	122	88	361	224	403
88555913	115	253	420	337	376
95140598	167	360	173	465	264
76237801	59	359	156	464	119
32821677	19	229	345	321	211
59504243	153	427	70	189	364
36155367	144	443	331	430	78
36789474	358	365	25	203	85
85888516	155	411	184	151	11
11799892	80	385	257	124	371
99573974	216	160	377	260	215
16912501	350	177	453	273	242
21119193	316	42	262	375	156
29941637	306	55	91	329	95
77275459	116	369	224	394	330
70620537	143	119	372	391	325
16822031	434	398	424	151	378
65961268	287	454	421	373	358
71644621	293	83	43	182	200
78579238	131	119	433	465	52
70586999	119	205	227	437	19
20136291	381	247	316	429	107
64258062	451	230	409	270	274
10117329	205	58	145	419	221
35687660	47	249	88	287	27
89568737	292	140	462	462	188
67668170	26	74	58	427	300
96170196	359	381	463	219	178
13572772	202	356	149	34	469
92365749	461	250	58	98	217
90906517	392	245	419	35	284
21944068	154	386	243	101	283
69598338	128	324	414	305	123
91453867	130	418	271	283	458
85254401	222	269	117	150	268
60383838	209	313	177	391	415
79088102	287	199	230	375	322
57967314	432	447	219	41	411
88158068	14	165	228	444	179
32591005	139	53	426	232	137
77731757	45	30	289	269	401
83085716	318	16	80	255	26
10984039	449	328	462	157	423
37255882	435	151	238	50	287
42611718	249	22	54	39	427
44686940	64	193	368	427	254
21825231	434	74	25	260	425
42835161	455	319	390	144	244
37804393	223	365	440	331	82
13502732	81	414	371	461	308
24409565	335	141	432	453	154
20067207	336	264	462	198	186
79633271	393	430	39	161	94
31677446	33	107	348	247	399
46372244	143	253	14	234	169
14336989	374	245	157	236	188
38162810	209	91	461	214	19
15904875	195	17	316	282	19
92782845	173	76	80	57	215
53780575	205	122	283	375	30
77093486	270	138	77	312	221
73047475	215	192	54	101	371
88052813	316	206	25	58	370
17595887	329	263	161	211	92
49815899	129	383	382	165	231
55174902	21	248	86	278	456
38468152	250	293	238	334	139
22164170	332	219	84	47	374
62368811	167	239	160	253	331
48192091	187	56	200	169	399
13596195	248	113	88	453	74
81830656	279	77	56	397	289
71951384	297	400	33	16	162
11921888	51	299	131	247	294
32587499	266	227	229	155	283
61656097	15	90	75	373	46
49569102	59	447	186	266	261
86037008	200	319	199	383	449
57553434	273	425	64	218	102
58649488	162	420	63	459	64
27794757	202	418	320	430	254
92305988	170	36	453	209	18
31060122	94	415	89	39	352
97856584	83	381	405	319	392
67898041	274	50	337	21	225
75117774	399	96	225	404	282
42796268	314	230	402	42	283
18866204	419	432	232	81	294
12922237	87	417	435	438	143
92342572	211	374	157	291	177
92918324	383	335	24	140	218
25066619	276	334	247	381	390
68024910	62	200	108	197	302
37688027	462	46	430	184	101
65258542	66	100	428	444	236
85208045	195	299	14	310	380
23436354	328	103	49	392	20
52193811	228	109	113	21	10
90054628	289	246	142	195	45
50331588	367	117	208	69	189
38364326	39	217	382	310	444
80036684	235	322	170	279	320
41148289	467	392	83	113	455
39523647	329	368	361	289	200
64232029	285	379	305	96	86
40665550	295	366	322	329	464
48651410	170	267	165	116	103
54563421	412	183	163	150	305
14805859	153	314	330	190	311
56624577	183	209	334	385	325
87395003	334	13	52	34	91
32090266	52	49	122	74	75
22703937	405	171	241	468	456
49300185	382	62	299	269	441
67757115	265	249	302	61	344
28182456	204	39	108	52	320
90350907	134	305	412	253	159
40516238	398	82	463	239	43
25011584	458	123	261	101	266
19176139	308	93	442	228	154
65857201	191	87	432	114	376
28779260	212	382	465	188	346
65920685	318	342	186	299	367
97380818	457	25	174	438	229
84121789	208	329	180	145	59
35068810	207	451	92	405	388
91819528	119	427	309	249	169
45501410	42	128	194	448	43
68078890	338	227	396	64	376
16541167	291	452	329	149	43
64148580	440	447	211	205	76
77318517	347	137	233	391	132
94432027	136	303	143	322	47
37551671	254	12	203	46	146
78472363	178	82	467	245	24
50131401	127	451	406	255	217
99768603	18	112	461	124	189
79080694	288	336	225	116	374
29004338	239	105	412	338	127
89798131	286	385	404	389	462
39184143	237	167	428	134	465
52273962	107	174	228	195	68
80300630	293	306	50	440	211
41607728	109	24	285	219	254
15951174	330	336	302	201	356
62771749	275	106	103	83	447
25419129	333	438	10	222	148
45046253	204	97	52	274	326
36980863	336	254	346	406	393
91031365	432	15	405	206	249
34203737	196	453	64	375	132
66936369	140	274	214	38	185
37822636	375	117	304	295	157
54126971	103	71	331	108	302
57841077	27	403	144	130	332
32362047	452	216	372	375	177
18020720	411	399	450	44	389
76975401	77	116	88	145	445
45859076	282	96	215	316	132
51632652	295	284	203	216	205
54459000	157	167	27	441	273
70085478	214	345	440	106	82
67466661	208	33	345	170	225
51550153	328	78	446	10	280
35389849	41	318	438	376	262
12289791	223	213	166	187	178
93591174	410	10	36	354	314
93071696	398	257	282	373	334
30444366	398	171	351	254	141
83585271	35	228	172	107	417
86924265	12	24	75	302	228
72348301	173	79	201	425	247
59547803	321	347	298	271	233
63264191	234	275	423	287	469
40532455	339	257	222	448	234
44400720	330	424	417	153	241
85138389	197	14	422	127	447
69063941	96	136	336	135	470
15077264	55	133	115	280	65
55982370	220	360	290	451	46
31841985	138	57	104	402	75
21414679	322	178	393	373	450
91917204	23	230	366	362	93
60946731	50	278	206	292	246
87064846	319	140	443	143	459
50866736	61	123	284	389	15
61907722	334	196	188	195	121
18217119	391	53	206	431	268
80538017	404	123	452	63	140
95200822	191	425	59	80	134
61984777	112	305	92	207	83
43321753	412	347	333	85	379
85762999	461	383	162	23	34
13991096	99	309	161	49	353
17593097	170	111	347	224	126
94008068	48	105	233	315	220
83235252	69	295	316	265	242
49650014	145	437	415	168	337
61259994	62	295	243	104	231
58839439	189	168	342	305	438
21368902	321	125	330	81	392
67456317	296	217	358	221	128
95915627	137	139	185	399	331
64273547	298	57	128	102	277
22686702	121	122	131	253	230
45590039	281	177	72	269	35
83063616	152	269	251	100	372
20309165	79	232	304	82	46
30358651	284	410	399	25	191
21776350	277	215	398	78	365
60182501	209	39	265	23	224
10442747	469	177	465	409	310
42240932	173	14	36	273	306
77682592	47	96	125	357	205
82657977	178	405	297	150	381
53539811	175	336	419	353	40
51574884	22	425	366	456	65
96953620	115	95	295	189	287
18019557	377	221	298	346	180
31529607	25	256	112	194	158
12458400	253	272	350	303	56
77139456	217	62	365	116	254
68425066	82	75	410	383	192
10475608	268	47	467	115	295
38886066	343	179	390	301	141
95446096	452	390	85	146	83
51064319	297	378	90	43	446
24663089	219	231	431	347	33
97177767	177	153	255	470	201
27442582	129	69	143	243	227
30698806	187	110	408	363	158
49274571	15	57	183	92	48
24307609	57	456	30	54	250
47728525	367	92	367	431	175
80239017	75	429	229	157	16
92068477	235	19	410	186	398
53804748	318	423	262	319	306
79092074	455	291	282	227	48
98903339	87	101	223	173	337
76878399	368	64	45	200	300
97015695	309	342	65	23	243
62092680	225	297	220	226	123
18782871	66	165	34	239	367
38866501	380	22	245	182	284
70399037	67	60	265	315	305
21260562	392	400	284	205	284
75751269	98	412	168	111	409
68354334	402	187	384	188	347
59298615	180	276	16	424	301
54690824	466	154	113	234	278
51431676	373	26	128	321	338
61410313	426	107	50	289	456
54311288	370	127	417	10	104
58945665	203	431	469	185	134
46947429	115	205	278	320	360
52411745	150	110	313	218	13
20745571	127	69	382	336	221
19196179	202	367	63	157	189
15228068	77	394	294	191	153
63951579	76	165	465	279	99
92172983	55	74	371	394	161
30619709	131	199	353	339	448
23410635	365	19	237	98	140
94553024	346	177	231	167	159
53443143	467	462	412	51	404
62893788	351	442	259	136	175
16581115	282	116	404	456	10
91019316	180	42	32	107	354
40161574	273	217	16	254	113
95428786	441	147	44	424	131
53001959	260	137	412	313	16
84988255	47	32	324	197	223
30883856	333	359	429	202	293
27317590	230	321	103	152	50
43615749	257	79	352	146	329
25204262	178	455	434	324	290
57322272	49	137	449	269	451
93524892	111	168	436	299	432
42222013	36	328	263	89	144
77696702	186	362	389	261	396
50484199	329	237	355	300	321
73690687	295	341	325	81	436
56847861	341	276	295	95	297
47773644	151	150	221	371	294
72515127	81	286	430	124	319
90473279	441	269	129	319	116
72304430	271	139	228	55	235
47354571	162	208	276	221	423
59476420	302	222	351	363	218
53993763	246	399	219	443	403
74398945	75	256	142	81	282
88400507	384	45	159	248	407
47914118	417	213	436	307	190
87392255	318	63	263	30	164
53315509	399	115	127	301	42
58040956	381	375	296	298	161
55057782	64	322	215	100	336
32078904	234	145	325	379	394
87722400	282	229	379	226	443
37978191	49	93	50	41	31
80830626	43	323	243	151	195
31980760	354	450	430	10	185
87280191	298	92	38	381	385
13967334	307	34	383	152	139
88948260	101	407	211	293	371
31602479	22	456	29	219	467
64348410	188	134	131	178	63
19292291	466	373	183	156	73
45182909	293	424	48	414	188
94306729	32	209	172	364	233
42110163	257	357	88	394	421
81967195	83	413	326	281	324
52854122	106	165	429	67	428
51504095	11	277	125	360	408
93360540	422	297	359	266	309
49974036	245	426	383	315	257
25127805	287	56	49	458	214
97870455	395	21	185	116	220
20136007	56	48	171	411	24
39895916	127	319	171	72	96
23113480	427	196	380	11	107
93268925	351	456	255	200	426
85210402	300	322	460	454	397
27709504	49	206	338	260	458
17535387	12	165	386	388	99
64319316	11	274	252	306	167
17038076	238	117	401	100	406
43699753	284	450	270	186	423
88004617	397	285	286	385	353
23344971	265	341	430	260	469
36857489	432	369	429	399	167
55288275	104	33	365	259	270
90198818	346	338	14	49	295
91438576	17	121	158	438	55
83953675	236	339	221	250	160
77036000	48	362	194	113	181
50452887	28	233	370	339	392
63821162	432	175	346	453	390
34591601	194	208	221	19	15
80917122	307	461	460	223	99
84356235	124	384	221	28	385
79408653	107	215	410	283	219
87055890	436	324	78	159	54
40103561	411	190	36	457	215
63198737	252	206	300	29	123
45668242	192	234	269	55	253
37934236	176	389	102	449	256
43175039	240	146	351	253	442
75531313	278	254	408	29	185
12590951	255	235	374	449	325
64888438	174	442	439	19	417
28115269	312	399	400	31	199
59725126	425	404	299	356	231
97603306	401	45	69	469	377
90025407	275	210	359	267	74
95806933	370	115	365	470	336
63875183	53	50	60	19	263
59357457	297	440	165	185	76
31879940	187	196	320	70	252
51256706	32	52	218	423	93
48632253	432	394	375	92	397
27136201	110	92	158	24	356
97344418	194	458	415	116	160
50601105	53	244	242	198	364
60423069	456	380	42	431	379
61059933	223	204	204	61	274
35454297	454	72	237	425	127
37370270	133	42	332	228	322
14780337	342	245	19	181	365
39047772	15	115	113	456	54
26643562	415	27	168	77	306
15999695	312	85	228	132	238
50665921	418	199	442	42	327
17731382	263	427	384	457	370
90737877	106	190	30	353	259
35637500	245	438	453	359	148
73532142	18	36	410	384	163
98511718	14	325	349	403	375
28500723	129	178	322	308	87
33564094	148	377	299	452	462
16209600	177	60	207	37	215
16714939	258	352	419	163	314
94933034	134	450	264	440	104
89502080	49	274	336	295	395
74634204	127	168	238	271	453
11678950	356	393	213	211	300
45422180	138	38	142	186	345
97517934	344	93	297	119	89
25895487	43	207	177	453	43
70674979	451	156	354	120	19
49248792	412	97	456	233	252
54962245	370	161	364	187	220
33917717	218	421	443	126	237
28078514	271	400	428	183	391
30764923	420	241	295	67	210
57307838	115	375	100	160	371
55446880	450	205	52	196	452
64423505	204	147	190	42	46
59452252	197	136	378	378	18
40826176	57	308	387	225	307
49111420	325	65	170	445	95
57381121	62	246	61	256	212
68828986	230	351	410	350	442
31173660	406	434	51	81	42
21349874	172	392	207	417	114
76852731	428	74	176	397	441
84742132	282	413	298	364	155
27319162	247	143	443	270	431
29113553	465	392	20	267	223
71641991	429	209	322	171	197
43364094	78	408	126	288	437
47398515	70	244	210	234	402
61614841	445	255	248	97	339
11900281	347	171	186	67	68
90253022	454	402	406	264	74
92790861	245	294	275	427	151
16430936	40	278	195	428	249
82625784	145	339	39	242	454
26563403	197	260	177	307	56
94832426	182	438	164	155	305
51759009	230	52	234	382	293
34544462	77	123	279	221	252
49301755	277	444	398	110	417
48180431	278	79	160	54	361
10194102	169	385	407	136	467
92489737	20	150	400	190	466
45770078	359	453	156	385	283
39888519	427	261	172	217	51
96115273	396	123	289	461	226
11656602	447	420	305	333	386
14106414	227	315	442	198	274
90071191	270	209	116	326	155
63806675	246	414	294	348	297
44351844	152	210	56	398	391
53071458	308	95	79	257	39
16629498	320	85	56	451	171
77185939	115	395	207	434	25
91345629	176	30	300	389	243
86976880	92	73	166	26	302
73104614	352	395	69	404	96
21990660	46	131	217	20	363
21469803	157	53	167	213	236
44143897	456	14	205	150	130
99483495	138	95	119	111	293
97864851	172	302	177	208	424
28219418	122	345	11	296	443
61155437	220	335	398	409	220
75605375	235	424	253	285	425
50486734	359	188	115	377	265
88194921	174	24	221	108	445
28972060	419	250	305	418	392
83940071	426	186	95	57	469
19988470	110	262	112	337	446
38962212	123	123	201	465	73
23279202	430	83	153	288	214
30725506	410	376	53	46	38
55738183	404	90	141	314	118
28462065	54	57	431	163	60
73658537	259	43	51	190	306
22406859	323	188	333	177	273
11065130	41	15	141	177	414
27850256	350	262	170	145	229
94607998	361	467	453	333	451
24340690	285	58	190	421	305
44968545	291	58	12	352	59
25773510	329	125	192	366	102
52570938	20	44	411	46	128
58213477	104	451	74	176	148
14021405	271	434	90	103	348
46189373	169	308	293	432	334
61031341	130	308	222	402	424
75576214	28	68	160	213	107
40334908	292	290	58	259	460
35052638	308	119	118	201	264
11978996	203	186	198	336	231
65410490	57	137	132	59	190
21143093	43	72	209	120	437
92820919	310	164	155	29	284
25444390	434	35	107	225	325
29226695	315	323	410	78	313
63351929	447	113	68	307	111
65946264	405	143	320	43	457
29135099	374	299	172	397	165
88346906	186	103	289	103	54
33590423	42	192	418	334	72
51248533	299	80	323	85	185
19105636	280	232	191	12	249
94003266	298	218	161	196	438
25976811	43	206	372	279	400
39445529	206	106	362	66	409
84436986	268	99	28	453	92
87368063	450	12	341	404	325
89754051	419	468	204	36	85
88094686	28	299	14	456	84
31751928	262	176	450	327	174
97029666	296	103	394	50	30
58096859	406	374	118	466	26
65014923	422	456	118	224	248
32039923	53	165	157	223	156
55777732	272	315	93	293	446
57756475	467	229	231	224	446
64257743	341	124	370	275	335
64713487	269	410	366	313	155
31440528	47	40	451	165	341
89073952	236	170	53	136	332
97277409	438	282	175	168	157
18009034	195	347	417	401	80
88721853	92	83	459	212	27
97948349	363	38	226	305	40
46447956	166	208	216	311	417
75645649	346	194	283	292	326
41083934	35	98	96	304	20
53390534	54	310	372	239	275
28702716	64	143	86	389	93
91736931	222	268	227	347	395
59883957	37	264	174	78	183
90243323	67	431	449	300	71
23077014	37	337	389	459	407
52089420	267	49	25	258	386
31659011	242	229	456	236	88
72427317	87	345	439	223	456
63613279	360	139	373	349	22
68848658	373	255	15	35	385
94808378	106	116	170	20	175
77407634	128	311	90	414	132
20396481	100	272	183	291	424
57224430	213	462	277	184	213
76149050	108	78	286	131	321
25807583	271	89	186	35	233
56842925	432	327	447	406	205
40294955	178	234	429	131	433
30103110	291	348	268	172	388
33308859	388	16	149	15	16
13550279	189	227	301	165	341
98633712	264	22	249	95	253
29255367	157	194	123	258	367
86751685	362	344	14	116	469
54454315	458	94	84	451	362
82276213	208	352	469	374	176
23511503	284	267	26	157	201
10542765	100	272	206	112	49
11366951	207	78	361	288	395
83890418	103	166	180	67	418
25902498	88	44	29	190	197
82043410	182	355	338	369	202
31236746	274	165	300	319	205
49609328	220	195	58	403	302
23397827	173	378	95	41	124
75326807	17	445	415	380	424
63538286	181	424	196	210	106
78290302	395	251	167	188	369
69223060	144	78	349	421	273
53821409	15	114	287	87	255
46847065	267	317	418	156	220
49464302	237	271	158	318	260
28137668	216	168	423	453	427
75888444	20	254	199	278	197
73557297	347	145	83	267	51
90656289	445	87	22	300	205
69749503	28	456	107	181	110
26282100	319	227	343	52	122
55345332	198	380	109	432	419
39027494	383	155	381	238	63
68196585	11	250	75	195	302
83975289	229	119	248	163	453
31902566	268	42	20	467	95
44961702	251	161	165	128	253
60044868	468	115	384	188	470
89027465	158	422	335	323	221
63827412	225	219	182	251	414
59807267	73	201	389	323	162
42594860	457	277	42	79	83
82452292	211	313	342	432	134
33948189	186	66	296	35	195
86295860	92	412	119	335	86
36713697	465	389	321	425	96
93140130	235	204	318	89	247
70444075	455	245	449	326	116
24301610	148	98	30	60	316
44379193	223	228	70	115	17
55182106	420	391	41	445	41
56400081	426	328	372	436	434
41770112	458	467	187	458	239
61555926	435	192	300	107	204
67976405	404	350	260	193	130
76592586	446	417	150	138	76
89413169	456	440	37	186	403
80788156	410	243	370	260	60
29836774	416	81	164	299	347
59423087	48	179	155	248	151
64630508	340	227	200	439	18
81130965	169	323	281	268	90
37397594	393	275	72	102	137
24425134	232	363	175	369	116
55805006	395	458	171	356	250
32531686	155	365	25	20	322
22126318	223	214	186	383	225
15384602	12	384	76	245	322
81395073	288	344	65	36	14
58344867	421	167	86	272	217
95127402	192	172	178	451	414
22780705	139	26	355	265	34
90544529	223	356	67	318	421
68563355	94	364	194	189	457
69405156	100	453	391	192	152
34362694	266	334	84	244	412
39478388	274	333	315	371	324
50571157	128	467	63	85	144
73778784	469	336	466	334	415
68773933	413	128	248	95	219
41599620	71	305	334	100	24
35675948	366	353	383	338	357
66473878	308	169	401	341	216
71217210	13	425	101	398	80
69132074	353	79	289	164	54
28776560	252	372	426	294	146
47303193	197	124	440	234	465
14265864	334	342	380	170	336
39615632	304	456	97	130	247
85270299	467	276	459	174	73
83166399	345	314	152	457	225
81311903	175	154	185	397	300
11548002	25	295	175	127	410
40204386	89	47	321	327	12
46759525	101	338	332	465	274
33936718	326	213	161	59	124
88085926	215	278	417	263	151
84139777	72	215	410	54	42
57017806	126	230	135	182	305
94498703	54	445	375	158	75
79587904	254	420	242	155	330
98453237	237	129	164	316	337
19618205	468	441	46	470	386
41450679	126	218	386	318	110
11997107	125	439	194	240	137
25968957	126	23	390	275	154
75769562	433	446	411	111	378
64626880	143	12	42	326	161
77319331	142	56	211	410	61
66886800	204	61	400	277	438
84724274	184	95	435	198	430
74481482	56	116	127	18	463
23265680	291	160	73	357	12
77550002	396	93	366	78	300
15588713	327	410	167	106	333
70562005	101	269	293	260	469
40367197	371	181	12	341	381
93691650	291	466	330	282	64
84155101	40	26	318	325	36
84499374	287	75	103	286	28
60948434	176	54	114	372	366
86125879	463	418	468	205	306
80893290	303	111	197	443	349
70076350	373	336	328	382	393
38239431	262	242	362	133	148
21814511	167	112	207	217	239
16467331	290	379	263	233	451
80825643	445	124	320	303	37
26656083	419	470	323	26	35
38651914	368	353	310	391	68
92174661	97	142	378	407	412
16813840	432	402	39	178	290
62265911	312	207	298	285	312
77589830	437	199	11	243	80
55105421	125	408	349	270	196
47347049	390	102	55	373	107
72142257	209	187	94	260	33
90120877	163	63	20	195	173
59042630	276	407	165	396	149
96798245	37	399	249	373	123
10692024	339	447	58	429	53
94123220	366	85	407	438	161
64566088	258	177	413	203	115
92958488	467	321	159	47	146
45318063	375	384	241	98	63
32756467	65	328	143	148	440
35143066	436	91	174	434	161
54239068	42	214	166	363	166
36850116	299	250	306	135	470
91737682	146	386	221	57	61
18573371	313	223	62	388	270
81427959	324	115	184	424	238
64637248	152	338	200	192	244
22382454	240	237	196	369	363
57396358	52	210	365	302	64
56558440	132	281	130	389	49
79499163	395	341	380	33	176
19846599	140	377	468	365	307
75848191	85	230	359	335	21
